Wall time,Step,Value
1710269148.4414904,256,-4000.0
1710269151.1445642,257,0.0
1710269154.1379602,258,0.0
1710269156.782471,259,0.0
1710269159.4693987,260,0.0
1710269162.1759436,261,0.0
1710269164.9846947,262,0.0
1710269167.5982895,263,0.0
1710269170.1987443,264,0.0
1710269172.888837,265,0.0
1710269175.7849703,266,-4000.0
1710269178.5552764,267,0.0
1710269181.549701,268,0.0
1710269184.2052019,269,0.0
1710269187.0225015,270,0.0
1710269189.6367066,271,0.0
1710269192.3151941,272,0.0
1710269194.938568,273,0.0
1710269197.787829,274,-3000.0
1710269200.3926892,275,0.0
1710269203.0129313,276,-3000.0
1710269205.6182647,277,0.0
1710269208.455549,278,1000.0
1710269208.9377747,279,1000.0
1710269209.4028213,280,1000.0
1710269212.0415416,281,1000.0
1710269212.4359071,282,1000.0
1710269212.9696505,283,1000.0
1710269213.3709192,284,1000.0
1710269213.7996833,285,0.0
1710269214.838894,286,-2000.0
1710269216.063511,287,0.0
1710269216.6728654,288,1000.0
1710269218.1428125,289,0.0
1710269219.4075923,290,0.0
1710269222.0360272,291,-3000.0
1710269224.6689548,292,0.0
1710269227.3605952,293,-4000.0
1710269230.2447653,294,0.0
1710269233.075886,295,0.0
1710269235.7457633,296,0.0
1710269238.3577476,297,0.0
1710269241.3391354,298,0.0
1710269244.0968347,299,-3000.0
